Latitude,Longitude,gravity
78.625,15.3385,-72.1
78.6417,15.3385,-68.1
78.6583,15.3385,-63.2
78.675,15.3385,-57.6
78.6917,15.3385,-52
78.7083,15.3385,-47.1
78.725,15.3385,-43.5
78.7417,15.3385,-41.7
78.7583,15.3385,-41.8
78.775,15.3385,-43.9
78.7917,15.3385,-47.4
78.8083,15.3385,-51.9
78.825,15.3385,-56.7
78.8417,15.3385,-61.3
78.8583,15.3385,-65.1
78.875,15.3385,-68.2
78.8917,15.3385,-70.3
78.9083,15.3385,-71.8
78.925,15.3385,-72.9
78.9417,15.3385,-73.7
78.9583,15.3385,-74.4
78.975,15.3385,-74.9
78.9917,15.3385,-74.9
79.0083,15.3385,-74.2
79.025,15.3385,-72.5
79.0417,15.3385,-69.7
79.0583,15.3385,-66
79.075,15.3385,-61.4
79.0917,15.3385,-56.7
79.1083,15.3385,-52.3
79.125,15.3385,-48.8
79.1417,15.3385,-46.7
79.1583,15.3385,-46.1
79.175,15.3385,-47.1
79.1917,15.3385,-49.2
79.2083,15.3385,-52.2
79.225,15.3385,-55.2
79.2417,15.3385,-58
79.2583,15.3385,-60
79.275,15.3385,-61.1
79.2917,15.3385,-61.2
79.3083,15.3385,-60.5
79.325,15.3385,-59.3
79.3417,15.3385,-57.9
79.3583,15.3385,-56.4
79.375,15.3385,-55.1
79.3917,15.3385,-53.9
79.4083,15.3385,-52.7
79.425,15.3385,-51.6
79.4417,15.3385,-50.2
79.4583,15.3385,-48.7
79.475,15.3385,-46.8
79.4917,15.3385,-44.8
79.5083,15.3385,-42.7
79.525,15.3385,-40.7
79.5417,15.3385,-38.7
79.5583,15.3385,-36.9
79.575,15.3385,-35.3
79.5917,15.3385,-33.7
79.6083,15.3385,-32.1
79.625,15.3385,-30.4
79.6417,15.3385,-28.6
79.6583,15.3385,-26.6
79.675,15.3385,-24.5
79.6917,15.3385,-22.3
79.7083,15.3385,-20.1
79.725,15.3385,-18.1
79.7417,15.3385,-16.3
79.7583,15.3385,-14.8
79.775,15.3385,-13.4
79.7917,15.3385,-12.4
79.8083,15.3385,-11.5
79.825,15.3385,-10.8
79.8417,15.3385,-10.3
79.8583,15.3385,-10
79.875,15.3385,-9.8
79.8917,15.3385,-9.9
79.9083,15.3385,-10.2
79.925,15.3385,-10.8
79.9417,15.3385,-11.7
79.9583,15.3385,-12.9
79.975,15.3385,-14.6
79.9917,15.3385,-16.8
80.0083,15.3385,-19.7
77.0083,15.3224,-30.1
77.025,15.3224,-30.9
77.0417,15.3224,-31.7
77.0583,15.3224,-32.4
77.075,15.3224,-33
77.0917,15.3224,-33.5
77.1083,15.3224,-33.9
77.125,15.3224,-34.5
77.1417,15.3224,-35.3
77.1583,15.3224,-36.2
77.175,15.3224,-37.4
77.1917,15.3224,-38.5
77.2083,15.3224,-39.5
77.225,15.3224,-40.2
77.2417,15.3224,-40.4
77.2583,15.3224,-40.1
77.275,15.3224,-39.5
77.2917,15.3224,-38.6
77.3083,15.3224,-37.6
77.325,15.3224,-36.7
77.3417,15.3224,-36.1
77.3583,15.3224,-35.8
77.375,15.3224,-35.7
77.3917,15.3224,-35.7
77.4083,15.3224,-35.8
77.425,15.3224,-35.7
77.4417,15.3224,-35.6
77.4583,15.3224,-35.5
77.475,15.3224,-35.4
77.4917,15.3224,-35.6
77.5083,15.3224,-36
77.525,15.3224,-36.7
77.5417,15.3224,-37.8
77.5583,15.3224,-38.9
77.575,15.3224,-40.1
77.5917,15.3224,-41.1
77.6083,15.3224,-41.9
77.625,15.3224,-42.2
77.6417,15.3224,-42.3
77.6583,15.3224,-42.3
77.675,15.3224,-42.1
77.6917,15.3224,-42
77.7083,15.3224,-42
77.725,15.3224,-42.3
77.7417,15.3224,-42.7
77.7583,15.3224,-43.2
77.775,15.3224,-43.7
77.7917,15.3224,-44.2
77.8083,15.3224,-44.6
77.825,15.3224,-44.9
77.8417,15.3224,-45
77.8583,15.3224,-45.1
77.875,15.3224,-45.1
77.8917,15.3224,-45
77.9083,15.3224,-44.8
77.925,15.3224,-44.5
77.9417,15.3224,-44
77.9583,15.3224,-43.5
77.975,15.3224,-43
77.9917,15.3224,-42.7
78.0083,15.3224,-42.7
78.025,15.3224,-43.1
78.0417,15.3224,-43.9
78.0583,15.3224,-45.1
78.075,15.3224,-46.7
78.0917,15.3224,-48.6
78.1083,15.3224,-50.5
78.125,15.3224,-52.5
78.1417,15.3224,-54.4
78.1583,15.3224,-56.2
78.175,15.3224,-57.8
78.1917,15.3224,-59.3
78.2083,15.3224,-60.7
78.225,15.3224,-61.9
78.2417,15.3224,-63.1
78.2583,15.3224,-64.1
78.275,15.3224,-65
78.2917,15.3224,-65.7
78.3083,15.3224,-66.4
78.325,15.3224,-67
78.3417,15.3224,-67.7
78.3583,15.3224,-68.4
78.375,15.3224,-69.2
78.3917,15.3224,-70
78.4083,15.3224,-70.8
78.425,15.3224,-71.6
78.4417,15.3224,-72.2
78.4583,15.3224,-72.6
78.475,15.3224,-73
78.4917,15.3224,-73.4
78.5083,15.3224,-73.9
78.525,15.3224,-74.5
78.5417,15.3224,-75.3
78.5583,15.3224,-75.9
78.575,15.3224,-76.2
78.5917,15.3224,-75.8
78.6083,15.3224,-74.4
78.625,15.3224,-71.6
78.6417,15.3224,-67.4
78.6583,15.3224,-62.2
78.675,15.3224,-56.1
78.6917,15.3224,-50.2
78.7083,15.3224,-44.9
78.725,15.3224,-41
78.7417,15.3224,-39.1
78.7583,15.3224,-39.3
78.775,15.3224,-41.6
78.7917,15.3224,-45.4
78.8083,15.3224,-50.3
78.825,15.3224,-55.5
78.8417,15.3224,-60.4
78.8583,15.3224,-64.4
78.875,15.3224,-67.6
78.8917,15.3224,-69.8
78.9083,15.3224,-71.4
78.925,15.3224,-72.5
78.9417,15.3224,-73.4
78.9583,15.3224,-74.1
78.975,15.3224,-74.6
78.9917,15.3224,-74.5
79.0083,15.3224,-73.5
79.025,15.3224,-71.4
79.0417,15.3224,-68.1
79.0583,15.3224,-63.7
79.075,15.3224,-58.6
79.0917,15.3224,-53.3
79.1083,15.3224,-48.6
79.125,15.3224,-45.1
79.1417,15.3224,-43.1
79.1583,15.3224,-42.9
79.175,15.3224,-44.3
79.1917,15.3224,-46.9
79.2083,15.3224,-50.2
79.225,15.3224,-53.5
79.2417,15.3224,-56.4
79.2583,15.3224,-58.4
79.275,15.3224,-59.3
79.2917,15.3224,-59.4
79.3083,15.3224,-58.6
79.325,15.3224,-57.5
79.3417,15.3224,-56.1
79.3583,15.3224,-54.7
79.375,15.3224,-53.5
79.3917,15.3224,-52.4
79.4083,15.3224,-51.2
79.425,15.3224,-49.9
79.4417,15.3224,-48.3
79.4583,15.3224,-46.5
79.475,15.3224,-44.4
79.4917,15.3224,-42.1
79.5083,15.3224,-39.9
79.525,15.3224,-37.9
79.5417,15.3224,-36
79.5583,15.3224,-34.4
79.575,15.3224,-33.1
79.5917,15.3224,-31.8
79.6083,15.3224,-30.5
79.625,15.3224,-29.1
79.6417,15.3224,-27.4
79.6583,15.3224,-25.6
79.675,15.3224,-23.6
79.6917,15.3224,-21.6
79.7083,15.3224,-19.6
79.725,15.3224,-17.7
79.7417,15.3224,-16.1
79.7583,15.3224,-14.6
79.775,15.3224,-13.5
79.7917,15.3224,-12.6
79.8083,15.3224,-11.8
79.825,15.3224,-11.3
79.8417,15.3224,-11
79.8583,15.3224,-10.9
79.875,15.3224,-10.9
79.8917,15.3224,-11.1
79.9083,15.3224,-11.4
79.925,15.3224,-11.9
79.9417,15.3224,-12.7
79.9583,15.3224,-13.8
79.975,15.3224,-15.4
79.9917,15.3224,-17.6
80.0083,15.3224,-20.7
77.0083,15.3064,-29.4
77.025,15.3064,-30.1
77.0417,15.3064,-31
77.0583,15.3064,-31.7
77.075,15.3064,-32.3
77.0917,15.3064,-32.8
77.1083,15.3064,-33.3
77.125,15.3064,-33.9
77.1417,15.3064,-34.7
77.1583,15.3064,-35.7
77.175,15.3064,-36.8
77.1917,15.3064,-38
77.2083,15.3064,-39
77.225,15.3064,-39.7
77.2417,15.3064,-40
77.2583,15.3064,-39.8
77.275,15.3064,-39.1
77.2917,15.3064,-38.3
77.3083,15.3064,-37.3
77.325,15.3064,-36.5
77.3417,15.3064,-35.9
77.3583,15.3064,-35.6
77.375,15.3064,-35.6
77.3917,15.3064,-35.7
77.4083,15.3064,-35.9
77.425,15.3064,-36
77.4417,15.3064,-36.1
77.4583,15.3064,-36.1
77.475,15.3064,-36.3
77.4917,15.3064,-36.7
77.5083,15.3064,-37.4
77.525,15.3064,-38.3
77.5417,15.3064,-39.6
77.5583,15.3064,-40.8
77.575,15.3064,-42
77.5917,15.3064,-43
77.6083,15.3064,-43.5
77.625,15.3064,-43.7
77.6417,15.3064,-43.5
77.6583,15.3064,-43.1
77.675,15.3064,-42.6
77.6917,15.3064,-42.2
77.7083,15.3064,-41.9
77.725,15.3064,-41.9
77.7417,15.3064,-42.1
77.7583,15.3064,-42.4
77.775,15.3064,-42.7
77.7917,15.3064,-43.1
77.8083,15.3064,-43.4
77.825,15.3064,-43.6
77.8417,15.3064,-43.8
77.8583,15.3064,-43.8
77.875,15.3064,-43.8
77.8917,15.3064,-43.7
77.9083,15.3064,-43.4
77.925,15.3064,-43.1
77.9417,15.3064,-42.6
77.9583,15.3064,-42
77.975,15.3064,-41.5
77.9917,15.3064,-41.3
78.0083,15.3064,-41.3
78.025,15.3064,-41.8
78.0417,15.3064,-42.7
78.0583,15.3064,-44.1
78.075,15.3064,-45.8
78.0917,15.3064,-47.8
78.1083,15.3064,-49.9
78.125,15.3064,-52
78.1417,15.3064,-54
78.1583,15.3064,-55.8
78.175,15.3064,-57.5
78.1917,15.3064,-59
78.2083,15.3064,-60.4
78.225,15.3064,-61.6
78.2417,15.3064,-62.7
78.2583,15.3064,-63.6
78.275,15.3064,-64.3
78.2917,15.3064,-64.9
78.3083,15.3064,-65.4
78.325,15.3064,-65.9
78.3417,15.3064,-66.6
78.3583,15.3064,-67.3
78.375,15.3064,-68.2
78.3917,15.3064,-69.2
78.4083,15.3064,-70.3
78.425,15.3064,-71.1
78.4417,15.3064,-71.8
78.4583,15.3064,-72.3
78.475,15.3064,-72.6
78.4917,15.3064,-72.9
78.5083,15.3064,-73.2
78.525,15.3064,-73.7
78.5417,15.3064,-74.4
78.5583,15.3064,-75
78.575,15.3064,-75.4
78.5917,15.3064,-75.2
78.6083,15.3064,-73.8
78.625,15.3064,-71.1
78.6417,15.3064,-66.9
78.6583,15.3064,-61.4
78.675,15.3064,-55.1
78.6917,15.3064,-48.8
78.7083,15.3064,-43.2
78.725,15.3064,-39
78.7417,15.3064,-36.9
78.7583,15.3064,-37.1
78.775,15.3064,-39.5
78.7917,15.3064,-43.5
78.8083,15.3064,-48.7
78.825,15.3064,-54
78.8417,15.3064,-59.1
78.8583,15.3064,-63.3
78.875,15.3064,-66.6
78.8917,15.3064,-68.9
78.9083,15.3064,-70.5
78.925,15.3064,-71.6
78.9417,15.3064,-72.6
78.9583,15.3064,-73.3
78.975,15.3064,-73.7
78.9917,15.3064,-73.4
79.0083,15.3064,-72.2
79.025,15.3064,-69.7
79.0417,15.3064,-65.9
79.0583,15.3064,-61
79.075,15.3064,-55.5
79.0917,15.3064,-50
79.1083,15.3064,-45.2
79.125,15.3064,-41.9
79.1417,15.3064,-40.2
79.1583,15.3064,-40.5
79.175,15.3064,-42.4
79.1917,15.3064,-45.4
79.2083,15.3064,-49
79.225,15.3064,-52.5
79.2417,15.3064,-55.3
79.2583,15.3064,-57.2
79.275,15.3064,-57.9
79.2917,15.3064,-57.7
79.3083,15.3064,-56.8
79.325,15.3064,-55.6
79.3417,15.3064,-54.2
79.3583,15.3064,-52.9
79.375,15.3064,-51.8
79.3917,15.3064,-50.6
79.4083,15.3064,-49.4
79.425,15.3064,-47.9
79.4417,15.3064,-46.1
79.4583,15.3064,-44
79.475,15.3064,-41.6
79.4917,15.3064,-39.2
79.5083,15.3064,-36.9
79.525,15.3064,-34.8
79.5417,15.3064,-33.1
79.5583,15.3064,-31.8
79.575,15.3064,-30.7
79.5917,15.3064,-29.6
79.6083,15.3064,-28.6
79.625,15.3064,-27.4
79.6417,15.3064,-26
79.6583,15.3064,-24.4
79.675,15.3064,-22.6
79.6917,15.3064,-20.8
79.7083,15.3064,-18.9
79.725,15.3064,-17.3
79.7417,15.3064,-15.8
79.7583,15.3064,-14.5
79.775,15.3064,-13.5
79.7917,15.3064,-12.7
79.8083,15.3064,-12.1
79.825,15.3064,-11.7
79.8417,15.3064,-11.6
79.8583,15.3064,-11.6
79.875,15.3064,-11.8
79.8917,15.3064,-12.1
79.9083,15.3064,-12.5
79.925,15.3064,-13
79.9417,15.3064,-13.8
79.9583,15.3064,-14.8
79.975,15.3064,-16.4
79.9917,15.3064,-18.7
80.0083,15.3064,-21.9
77.0083,15.2903,-28.9
77.025,15.2903,-29.6
77.0417,15.2903,-30.4
77.0583,15.2903,-31.1
77.075,15.2903,-31.7
77.0917,15.2903,-32.2
77.1083,15.2903,-32.7
77.125,15.2903,-33.2
77.1417,15.2903,-33.9
77.1583,15.2903,-34.8
77.175,15.2903,-35.9
77.1917,15.2903,-37.1
77.2083,15.2903,-38.1
77.225,15.2903,-38.9
77.2417,15.2903,-39.2
77.2583,15.2903,-39.1
77.275,15.2903,-38.6
77.2917,15.2903,-37.8
77.3083,15.2903,-37
77.325,15.2903,-36.3
77.3417,15.2903,-35.8
77.3583,15.2903,-35.6
77.375,15.2903,-35.6
77.3917,15.2903,-35.9
77.4083,15.2903,-36.2
77.425,15.2903,-36.4
77.4417,15.2903,-36.7
77.4583,15.2903,-37
77.475,15.2903,-37.4
77.4917,15.2903,-38.1
77.5083,15.2903,-39
77.525,15.2903,-40.2
77.5417,15.2903,-41.5
77.5583,15.2903,-42.9
77.575,15.2903,-44.1
77.5917,15.2903,-45
77.6083,15.2903,-45.4
77.625,15.2903,-45.4
77.6417,15.2903,-45
77.6583,15.2903,-44.4
77.675,15.2903,-43.7
77.6917,15.2903,-43
77.7083,15.2903,-42.5
77.725,15.2903,-42.2
77.7417,15.2903,-42.1
77.7583,15.2903,-42.2
77.775,15.2903,-42.3
77.7917,15.2903,-42.4
77.8083,15.2903,-42.4
77.825,15.2903,-42.4
77.8417,15.2903,-42.4
77.8583,15.2903,-42.3
77.875,15.2903,-42.1
77.8917,15.2903,-41.9
77.9083,15.2903,-41.5
77.925,15.2903,-41.1
77.9417,15.2903,-40.5
77.9583,15.2903,-40
77.975,15.2903,-39.5
77.9917,15.2903,-39.4
78.0083,15.2903,-39.5
78.025,15.2903,-40.2
78.0417,15.2903,-41.3
78.0583,15.2903,-42.9
78.075,15.2903,-44.9
78.0917,15.2903,-47
78.1083,15.2903,-49.3
78.125,15.2903,-51.4
78.1417,15.2903,-53.5
78.1583,15.2903,-55.4
78.175,15.2903,-57.1
78.1917,15.2903,-58.7
78.2083,15.2903,-60
78.225,15.2903,-61.3
78.2417,15.2903,-62.3
78.2583,15.2903,-63.1
78.275,15.2903,-63.7
78.2917,15.2903,-64.2
78.3083,15.2903,-64.6
78.325,15.2903,-65
78.3417,15.2903,-65.6
78.3583,15.2903,-66.4
78.375,15.2903,-67.4
78.3917,15.2903,-68.6
78.4083,15.2903,-69.8
78.425,15.2903,-70.8
78.4417,15.2903,-71.6
78.4583,15.2903,-72.1
78.475,15.2903,-72.3
78.4917,15.2903,-72.5
78.5083,15.2903,-72.6
78.525,15.2903,-72.9
78.5417,15.2903,-73.5
78.5583,15.2903,-74.1
78.575,15.2903,-74.6
78.5917,15.2903,-74.4
78.6083,15.2903,-73.2
78.625,15.2903,-70.6
78.6417,15.2903,-66.5
78.6583,15.2903,-61
78.675,15.2903,-54.5
78.6917,15.2903,-47.9
78.7083,15.2903,-42
78.725,15.2903,-37.6
78.7417,15.2903,-35.2
78.7583,15.2903,-35.3
78.775,15.2903,-37.6
78.7917,15.2903,-41.6
78.8083,15.2903,-46.9
78.825,15.2903,-52.4
78.8417,15.2903,-57.5
78.8583,15.2903,-61.9
78.875,15.2903,-65.2
78.8917,15.2903,-67.6
78.9083,15.2903,-69.2
78.925,15.2903,-70.4
78.9417,15.2903,-71.3
78.9583,15.2903,-71.9
78.975,15.2903,-72.2
78.9917,15.2903,-71.7
79.0083,15.2903,-70.2
79.025,15.2903,-67.4
79.0417,15.2903,-63.3
79.0583,15.2903,-58.1
79.075,15.2903,-52.4
79.0917,15.2903,-47
79.1083,15.2903,-42.4
79.125,15.2903,-39.5
79.1417,15.2903,-38.4
79.1583,15.2903,-39.2
79.175,15.2903,-41.6
79.1917,15.2903,-45
79.2083,15.2903,-48.9
79.225,15.2903,-52.4
79.2417,15.2903,-55
79.2583,15.2903,-56.6
79.275,15.2903,-57
79.2917,15.2903,-56.4
79.3083,15.2903,-55.2
79.325,15.2903,-53.8
79.3417,15.2903,-52.3
79.3583,15.2903,-51
79.375,15.2903,-49.8
79.3917,15.2903,-48.6
79.4083,15.2903,-47.3
79.425,15.2903,-45.6
79.4417,15.2903,-43.6
79.4583,15.2903,-41.3
79.475,15.2903,-38.7
79.4917,15.2903,-36.2
79.5083,15.2903,-33.8
79.525,15.2903,-31.8
79.5417,15.2903,-30.2
79.5583,15.2903,-29
79.575,15.2903,-28.1
79.5917,15.2903,-27.3
79.6083,15.2903,-26.5
79.625,15.2903,-25.5
79.6417,15.2903,-24.3
79.6583,15.2903,-22.9
79.675,15.2903,-21.4
79.6917,15.2903,-19.8
79.7083,15.2903,-18.2
79.725,15.2903,-16.8
79.7417,15.2903,-15.4
79.7583,15.2903,-14.4
79.775,15.2903,-13.4
79.7917,15.2903,-12.7
79.8083,15.2903,-12.2
79.825,15.2903,-12
79.8417,15.2903,-12
79.8583,15.2903,-12.1
79.875,15.2903,-12.5
79.8917,15.2903,-12.9
79.9083,15.2903,-13.5
79.925,15.2903,-14.1
79.9417,15.2903,-14.9
79.9583,15.2903,-15.9
79.975,15.2903,-17.5
79.9917,15.2903,-19.9
80.0083,15.2903,-23.3
77.0083,15.2742,-28.5
77.025,15.2742,-29.2
77.0417,15.2742,-30
77.0583,15.2742,-30.7
77.075,15.2742,-31.3
77.0917,15.2742,-31.7
77.1083,15.2742,-32.1
77.125,15.2742,-32.5
77.1417,15.2742,-33.1
77.1583,15.2742,-33.9
77.175,15.2742,-35
77.1917,15.2742,-36.1
77.2083,15.2742,-37.1
77.225,15.2742,-37.9
77.2417,15.2742,-38.3
77.2583,15.2742,-38.3
77.275,15.2742,-37.9
77.2917,15.2742,-37.3
77.3083,15.2742,-36.6
77.325,15.2742,-36
77.3417,15.2742,-35.6
77.3583,15.2742,-35.6
77.375,15.2742,-35.8
77.3917,15.2742,-36.1
77.4083,15.2742,-36.6
77.425,15.2742,-37
77.4417,15.2742,-37.5
77.4583,15.2742,-38
77.475,15.2742,-38.7
77.4917,15.2742,-39.6
77.5083,15.2742,-40.7
77.525,15.2742,-42.1
77.5417,15.2742,-43.6
77.5583,15.2742,-45
77.575,15.2742,-46.3
77.5917,15.2742,-47.1
77.6083,15.2742,-47.5
77.625,15.2742,-47.4
77.6417,15.2742,-46.9
77.6583,15.2742,-46.1
77.675,15.2742,-45.2
77.6917,15.2742,-44.4
77.7083,15.2742,-43.7
77.725,15.2742,-43.2
77.7417,15.2742,-42.9
77.7583,15.2742,-42.6
77.775,15.2742,-42.4
77.7917,15.2742,-42.1
77.8083,15.2742,-41.8
77.825,15.2742,-41.4
77.8417,15.2742,-41
77.8583,15.2742,-40.5
77.875,15.2742,-40.1
77.8917,15.2742,-39.6
77.9083,15.2742,-39.1
77.925,15.2742,-38.6
77.9417,15.2742,-38
77.9583,15.2742,-37.5
77.975,15.2742,-37.2
77.9917,15.2742,-37.2
78.0083,15.2742,-37.6
78.025,15.2742,-38.5
78.0417,15.2742,-39.9
78.0583,15.2742,-41.8
78.075,15.2742,-44
78.0917,15.2742,-46.4
78.1083,15.2742,-48.8
78.125,15.2742,-51
78.1417,15.2742,-53.1
78.1583,15.2742,-55
78.175,15.2742,-56.7
78.1917,15.2742,-58.2
78.2083,15.2742,-59.6
78.225,15.2742,-60.8
78.2417,15.2742,-61.8
78.2583,15.2742,-62.6
78.275,15.2742,-63.1
78.2917,15.2742,-63.5
78.3083,15.2742,-63.8
78.325,15.2742,-64.2
78.3417,15.2742,-64.8
78.3583,15.2742,-65.6
78.375,15.2742,-66.7
78.3917,15.2742,-68
78.4083,15.2742,-69.4
78.425,15.2742,-70.6
78.4417,15.2742,-71.5
78.4583,15.2742,-72.1
78.475,15.2742,-72.3
78.4917,15.2742,-72.3
78.5083,15.2742,-72.2
78.525,15.2742,-72.4
78.5417,15.2742,-72.8
78.5583,15.2742,-73.4
78.575,15.2742,-73.9
78.5917,15.2742,-73.9
78.6083,15.2742,-72.8
78.625,15.2742,-70.4
78.6417,15.2742,-66.3
78.6583,15.2742,-60.8
78.675,15.2742,-54.3
78.6917,15.2742,-47.5
78.7083,15.2742,-41.3
78.725,15.2742,-36.6
78.7417,15.2742,-33.9
78.7583,15.2742,-33.7
78.775,15.2742,-35.9
78.7917,15.2742,-39.9
78.8083,15.2742,-45.1
78.825,15.2742,-50.6
78.8417,15.2742,-55.9
78.8583,15.2742,-60.3
78.875,15.2742,-63.7
78.8917,15.2742,-66.1
78.9083,15.2742,-67.8
78.925,15.2742,-68.9
78.9417,15.2742,-69.8
78.9583,15.2742,-70.3
78.975,15.2742,-70.4
78.9917,15.2742,-69.8
79.0083,15.2742,-68
79.025,15.2742,-65
79.0417,15.2742,-60.8
79.0583,15.2742,-55.6
79.075,15.2742,-50.1
79.0917,15.2742,-44.9
79.1083,15.2742,-40.9
79.125,15.2742,-38.5
79.1417,15.2742,-38
79.1583,15.2742,-39.4
79.175,15.2742,-42.4
79.1917,15.2742,-46.1
79.2083,15.2742,-50.1
79.225,15.2742,-53.4
79.2417,15.2742,-55.7
79.2583,15.2742,-56.8
79.275,15.2742,-56.6
79.2917,15.2742,-55.6
79.3083,15.2742,-53.9
79.325,15.2742,-52.2
79.3417,15.2742,-50.5
79.3583,15.2742,-49.1
79.375,15.2742,-47.8
79.3917,15.2742,-46.5
79.4083,15.2742,-45
79.425,15.2742,-43.3
79.4417,15.2742,-41.1
79.4583,15.2742,-38.6
79.475,15.2742,-35.9
79.4917,15.2742,-33.3
79.5083,15.2742,-30.9
79.525,15.2742,-29
79.5417,15.2742,-27.5
79.5583,15.2742,-26.5
79.575,15.2742,-25.7
79.5917,15.2742,-25.1
79.6083,15.2742,-24.4
79.625,15.2742,-23.6
79.6417,15.2742,-22.6
79.6583,15.2742,-21.4
79.675,15.2742,-20.1
79.6917,15.2742,-18.7
79.7083,15.2742,-17.5
79.725,15.2742,-16.3
79.7417,15.2742,-15.2
79.7583,15.2742,-14.3
79.775,15.2742,-13.4
79.7917,15.2742,-12.8
79.8083,15.2742,-12.3
79.825,15.2742,-12.1
79.8417,15.2742,-12.1
79.8583,15.2742,-12.4
79.875,15.2742,-12.9
79.8917,15.2742,-13.5
79.9083,15.2742,-14.3
79.925,15.2742,-15
79.9417,15.2742,-15.9
79.9583,15.2742,-17.1
79.975,15.2742,-18.7
79.9917,15.2742,-21.1
80.0083,15.2742,-24.8
77.0083,15.2581,-28.3
77.025,15.2581,-28.9
77.0417,15.2581,-29.7
77.0583,15.2581,-30.4
77.075,15.2581,-30.9
77.0917,15.2581,-31.3
77.1083,15.2581,-31.6
77.125,15.2581,-31.9
77.1417,15.2581,-32.3
77.1583,15.2581,-33
77.175,15.2581,-33.9
77.1917,15.2581,-34.9
77.2083,15.2581,-36
77.225,15.2581,-36.8
77.2417,15.2581,-37.3
77.2583,15.2581,-37.4
77.275,15.2581,-37.1
77.2917,15.2581,-36.7
77.3083,15.2581,-36.1
77.325,15.2581,-35.7
77.3417,15.2581,-35.5
77.3583,15.2581,-35.6
77.375,15.2581,-35.9
77.3917,15.2581,-36.5
77.4083,15.2581,-37.1
77.425,15.2581,-37.7
77.4417,15.2581,-38.4
77.4583,15.2581,-39.2
77.475,15.2581,-40.1
77.4917,15.2581,-41.2
77.5083,15.2581,-42.6
77.525,15.2581,-44.1
77.5417,15.2581,-45.7
77.5583,15.2581,-47.2
77.575,15.2581,-48.5
77.5917,15.2581,-49.3
77.6083,15.2581,-49.6
77.625,15.2581,-49.5
77.6417,15.2581,-48.9
77.6583,15.2581,-48.1
77.675,15.2581,-47.2
77.6917,15.2581,-46.4
77.7083,15.2581,-45.6
77.725,15.2581,-44.9
77.7417,15.2581,-44.3
77.7583,15.2581,-43.7
77.775,15.2581,-43.1
77.7917,15.2581,-42.3
77.8083,15.2581,-41.5
77.825,15.2581,-40.5
77.8417,15.2581,-39.6
77.8583,15.2581,-38.7
77.875,15.2581,-37.9
77.8917,15.2581,-37.1
77.9083,15.2581,-36.3
77.925,15.2581,-35.7
77.9417,15.2581,-35.1
77.9583,15.2581,-34.6
77.975,15.2581,-34.5
77.9917,15.2581,-34.7
78.0083,15.2581,-35.5
78.025,15.2581,-36.8
78.0417,15.2581,-38.6
78.0583,15.2581,-40.8
78.075,15.2581,-43.3
78.0917,15.2581,-45.9
78.1083,15.2581,-48.4
78.125,15.2581,-50.6
78.1417,15.2581,-52.7
78.1583,15.2581,-54.4
78.175,15.2581,-56
78.1917,15.2581,-57.5
78.2083,15.2581,-58.8
78.225,15.2581,-60
78.2417,15.2581,-61
78.2583,15.2581,-61.9
78.275,15.2581,-62.4
78.2917,15.2581,-62.8
78.3083,15.2581,-63.1
78.325,15.2581,-63.5
78.3417,15.2581,-64
78.3583,15.2581,-64.9
78.375,15.2581,-66.1
78.3917,15.2581,-67.6
78.4083,15.2581,-69.1
78.425,15.2581,-70.5
78.4417,15.2581,-71.6
78.4583,15.2581,-72.2
78.475,15.2581,-72.3
78.4917,15.2581,-72.3
78.5083,15.2581,-72.1
78.525,15.2581,-72.1
78.5417,15.2581,-72.4
78.5583,15.2581,-73
78.575,15.2581,-73.5
78.5917,15.2581,-73.6
78.6083,15.2581,-72.7
78.625,15.2581,-70.4
78.6417,15.2581,-66.5
78.6583,15.2581,-61
78.675,15.2581,-54.4
78.6917,15.2581,-47.5
78.7083,15.2581,-40.9
78.725,15.2581,-35.9
78.7417,15.2581,-32.9
78.7583,15.2581,-32.4
78.775,15.2581,-34.4
78.7917,15.2581,-38.2
78.8083,15.2581,-43.4
78.825,15.2581,-49
78.8417,15.2581,-54.4
78.8583,15.2581,-58.9
78.875,15.2581,-62.4
78.8917,15.2581,-64.8
78.9083,15.2581,-66.5
78.925,15.2581,-67.5
78.9417,15.2581,-68.3
78.9583,15.2581,-68.7
78.975,15.2581,-68.6
78.9917,15.2581,-67.7
79.0083,15.2581,-65.9
79.025,15.2581,-62.8
79.0417,15.2581,-58.6
79.0583,15.2581,-53.7
79.075,15.2581,-48.6
79.0917,15.2581,-44
79.1083,15.2581,-40.6
79.125,15.2581,-39
79.1417,15.2581,-39.2
79.1583,15.2581,-41.3
79.175,15.2581,-44.7
79.1917,15.2581,-48.6
79.2083,15.2581,-52.5
79.225,15.2581,-55.5
79.2417,15.2581,-57.3
79.2583,15.2581,-57.7
79.275,15.2581,-56.9
79.2917,15.2581,-55.2
79.3083,15.2581,-53.1
79.325,15.2581,-50.9
79.3417,15.2581,-48.9
79.3583,15.2581,-47.3
79.375,15.2581,-45.8
79.3917,15.2581,-44.4
79.4083,15.2581,-42.8
79.425,15.2581,-40.9
79.4417,15.2581,-38.6
79.4583,15.2581,-36
79.475,15.2581,-33.3
79.4917,15.2581,-30.7
79.5083,15.2581,-28.4
79.525,15.2581,-26.5
79.5417,15.2581,-25.2
79.5583,15.2581,-24.2
79.575,15.2581,-23.5
79.5917,15.2581,-22.9
79.6083,15.2581,-22.3
