Latitude,Longitude,gravity_anomaly
79.7083,22.0899,29.3
79.725,22.0899,28.3
79.7417,22.0899,27.7
79.7583,22.0899,27.4
79.775,22.0899,27.2
79.7917,22.0899,27.1
79.8083,22.0899,26.8
79.825,22.0899,26
79.8417,22.0899,24.7
79.8583,22.0899,22.7
79.875,22.0899,20.2
79.8917,22.0899,17.4
79.9083,22.0899,14.4
79.925,22.0899,11.6
79.9417,22.0899,9
79.9583,22.0899,6.8
79.975,22.0899,5.2
79.9917,22.0899,3.8
80.0083,22.0899,2.8
80.025,22.0899,1.8
80.0417,22.0899,0.9
80.0583,22.0899,-0.1
80.075,22.0899,-1
80.0917,22.0899,-1.8
80.1083,22.0899,-2.2
80.125,22.0899,-2.1
80.1417,22.0899,-1.3
80.1583,22.0899,0.1
80.175,22.0899,2.2
80.1917,22.0899,4.7
80.2083,22.0899,7.4
80.225,22.0899,10.1
80.2417,22.0899,12.6
80.2583,22.0899,14.8
80.275,22.0899,16.7
80.2917,22.0899,18.4
80.3083,22.0899,19.9
80.325,22.0899,21.5
80.3417,22.0899,23.2
80.3583,22.0899,25.1
80.375,22.0899,26.9
80.3917,22.0899,28.6
80.4083,22.0899,30
80.425,22.0899,30.8
80.4417,22.0899,31.1
80.4583,22.0899,30.6
80.475,22.0899,29.5
80.4917,22.0899,28
80.5083,22.0899,26.3
80.525,22.0899,24.7
80.5417,22.0899,23.2
80.5583,22.0899,22
80.575,22.0899,21
80.5917,22.0899,20.3
80.6083,22.0899,19.6
80.625,22.0899,19.1
80.6417,22.0899,18.6
80.6583,22.0899,18.2
80.675,22.0899,18
80.6917,22.0899,18.2
80.7083,22.0899,18.9
80.725,22.0899,20.1
80.7417,22.0899,21.7
80.7583,22.0899,23.5
80.775,22.0899,25.4
80.7917,22.0899,27.1
80.8083,22.0899,28.3
80.825,22.0899,28.9
80.8417,22.0899,29
80.8583,22.0899,28.8
80.875,22.0899,28.5
80.8917,22.0899,28.6
80.9083,22.0899,29.2
80.925,22.0899,30.7
80.9417,22.0899,32.9
80.9583,22.0899,35.6
80.975,22.0899,38.5
80.9917,22.0899,40.9
81.0083,22.0899,42.4
81.025,22.0899,42.5
81.0417,22.0899,40.9
81.0583,22.0899,37.6
81.075,22.0899,32.7
81.0917,22.0899,26.8
81.1083,22.0899,20.3
81.125,22.0899,13.9
81.1417,22.0899,8
81.1583,22.0899,3
81.175,22.0899,-0.9
81.1917,22.0899,-3.9
81.2083,22.0899,-5.9
81.225,22.0899,-7.4
81.2417,22.0899,-8.4
81.2583,22.0899,-9.4
81.275,22.0899,-10.4
81.2917,22.0899,-11.4
81.3083,22.0899,-12.5
81.325,22.0899,-13.7
81.3417,22.0899,-14.7
81.3583,22.0899,-15.7
81.375,22.0899,-16.5
81.3917,22.0899,-17.2
81.4083,22.0899,-17.9
81.425,22.0899,-18.6
81.4417,22.0899,-19.4
81.4583,22.0899,-20.4
81.475,22.0899,-21.5
81.4917,22.0899,-22.8
81.5083,22.0899,-24
81.525,22.0899,-25.3
81.5417,22.0899,-26.5
81.5583,22.0899,-27.6
81.575,22.0899,-28.5
81.5917,22.0899,-29.3
81.6083,22.0899,-29.9
81.625,22.0899,-30.3
81.6417,22.0899,-30.5
81.6583,22.0899,-30.5
81.675,22.0899,-30.2
81.6917,22.0899,-29.8
81.7083,22.0899,-29.2
81.725,22.0899,-28.5
81.7417,22.0899,-27.7
81.7583,22.0899,-26.9
81.775,22.0899,-26.1
81.7917,22.0899,-25.3
81.8083,22.0899,-24.6
81.825,22.0899,-23.8
81.8417,22.0899,-23
81.8583,22.0899,-22
81.875,22.0899,-20.9
81.8917,22.0899,-19.7
81.9083,22.0899,-18.2
81.925,22.0899,-16.7
81.9417,22.0899,-15.1
81.9583,22.0899,-13.6
81.975,22.0899,-12.1
81.9917,22.0899,-10.8
82.0083,22.0899,-9.6
82.025,22.0899,-8.6
82.0417,22.0899,-7.8
82.0583,22.0899,-7.1
82.075,22.0899,-6.5
82.0917,22.0899,-5.9
82.1083,22.0899,-5.5
82.125,22.0899,-5.1
82.1417,22.0899,-4.9
82.1583,22.0899,-4.8
82.175,22.0899,-4.9
82.1917,22.0899,-5.3
82.2083,22.0899,-5.8
82.225,22.0899,-6.5
82.2417,22.0899,-7.2
82.2583,22.0899,-8.1
82.275,22.0899,-8.9
82.2917,22.0899,-9.6
82.3083,22.0899,-10.2
82.325,22.0899,-10.7
82.3417,22.0899,-11
82.3583,22.0899,-11.1
82.375,22.0899,-11
82.3917,22.0899,-10.9
82.4083,22.0899,-10.6
82.425,22.0899,-10.3
82.4417,22.0899,-10
82.4583,22.0899,-9.7
82.475,22.0899,-9.5
82.4917,22.0899,-9.4
82.5083,22.0899,-9.2
82.525,22.0899,-9.1
82.5417,22.0899,-9.1
82.5583,22.0899,-9
82.575,22.0899,-8.9
82.5917,22.0899,-8.8
82.6083,22.0899,-8.8
82.625,22.0899,-8.9
82.6417,22.0899,-9
82.6583,22.0899,-9.3
82.675,22.0899,-9.6
82.6917,22.0899,-10
82.7083,22.0899,-10.2
82.725,22.0899,-10.3
82.7417,22.0899,-10.2
82.7583,22.0899,-9.8
82.775,22.0899,-9.3
82.7917,22.0899,-8.7
82.8083,22.0899,-8.2
82.825,22.0899,-7.8
82.8417,22.0899,-7.7
82.8583,22.0899,-7.9
82.875,22.0899,-8.5
82.8917,22.0899,-9.2
82.9083,22.0899,-10.1
82.925,22.0899,-10.9
82.9417,22.0899,-11.5
82.9583,22.0899,-11.8
82.975,22.0899,-11.8
82.9917,22.0899,-11.5
83.0083,22.0899,-11.2
83.025,22.0899,-10.9
83.0417,22.0899,-10.8
83.0583,22.0899,-11
83.075,22.0899,-11.5
83.0917,22.0899,-12.2
83.1083,22.0899,-13
83.125,22.0899,-13.7
83.1417,22.0899,-14.1
83.1583,22.0899,-14.2
83.175,22.0899,-14
83.1917,22.0899,-13.5
83.2083,22.0899,-12.9
83.225,22.0899,-12.3
83.2417,22.0899,-11.9
83.2583,22.0899,-11.9
83.275,22.0899,-12.2
83.2917,22.0899,-12.9
83.3083,22.0899,-13.9
83.325,22.0899,-15.1
83.3417,22.0899,-16.2
83.3583,22.0899,-17.2
83.375,22.0899,-18.1
83.3917,22.0899,-18.8
83.4083,22.0899,-19.3
83.425,22.0899,-19.7
83.4417,22.0899,-19.9
83.4583,22.0899,-20
83.475,22.0899,-19.8
83.4917,22.0899,-19.3
83.5083,22.0899,-18.4
83.525,22.0899,-17
83.5417,22.0899,-15.1
83.5583,22.0899,-12.9
83.575,22.0899,-10.5
83.5917,22.0899,-8.2
83.6083,22.0899,-6.1
83.625,22.0899,-4.5
83.6417,22.0899,-3.4
83.6583,22.0899,-3.1
83.675,22.0899,-3.3
83.6917,22.0899,-3.9
83.7083,22.0899,-4.7
83.725,22.0899,-5.6
83.7417,22.0899,-6.4
83.7583,22.0899,-7
83.775,22.0899,-7.4
83.7917,22.0899,-7.7
83.8083,22.0899,-8
83.825,22.0899,-8.2
83.8417,22.0899,-8.5
83.8583,22.0899,-8.9
83.875,22.0899,-9.3
83.8917,22.0899,-9.7
83.9083,22.0899,-9.8
83.925,22.0899,-9.8
83.9417,22.0899,-9.5
83.9583,22.0899,-9
83.975,22.0899,-8.4
83.9917,22.0899,-7.7
84.0083,22.0899,-7
84.025,22.0899,-6.5
84.0417,22.0899,-6
84.0583,22.0899,-5.7
84.075,22.0899,-5.4
84.0917,22.0899,-5.1
84.1083,22.0899,-4.7
84.125,22.0899,-4.4
84.1417,22.0899,-4
84.1583,22.0899,-3.7
84.175,22.0899,-3.6
84.1917,22.0899,-3.8
84.2083,22.0899,-4.3
84.225,22.0899,-5
84.2417,22.0899,-5.9
84.2583,22.0899,-7
84.275,22.0899,-7.9
84.2917,22.0899,-8.5
84.3083,22.0899,-8.8
84.325,22.0899,-8.6
84.3417,22.0899,-7.8
84.3583,22.0899,-6.6
84.375,22.0899,-5
84.3917,22.0899,-3.1
84.4083,22.0899,-0.9
84.425,22.0899,1.4
84.4417,22.0899,3.7
84.4583,22.0899,6.1
84.475,22.0899,8.5
84.4917,22.0899,10.8
84.5083,22.0899,13
84.525,22.0899,14.9
84.5417,22.0899,16.5
84.5583,22.0899,17.7
84.575,22.0899,18.6
84.5917,22.0899,19.1
84.6083,22.0899,19.3
84.625,22.0899,19.2
84.6417,22.0899,18.9
84.6583,22.0899,18.4
84.675,22.0899,17.7
84.6917,22.0899,16.8
84.7083,22.0899,15.4
84.725,22.0899,13.4
84.7417,22.0899,10.9
84.7583,22.0899,7.7
84.775,22.0899,3.9
84.7917,22.0899,-0.2
84.8083,22.0899,-4.4
84.825,22.0899,-8.3
84.8417,22.0899,-11.4
84.8583,22.0899,-13.4
84.875,22.0899,-14.2
84.8917,22.0899,-13.6
84.9083,22.0899,-11.8
84.925,22.0899,-9.1
84.9417,22.0899,-5.7
84.9583,22.0899,-2.1
84.975,22.0899,1.3
84.9917,22.0899,4.5
85.0083,22.0899,7.2
77.4083,22.0745,17.3
77.425,22.0745,19.1
77.4417,22.0745,21.3
77.4583,22.0745,23.7
77.475,22.0745,26.1
77.4917,22.0745,28.1
77.5083,22.0745,29.6
77.525,22.0745,30.5
77.5417,22.0745,30.9
77.5583,22.0745,30.8
77.575,22.0745,30.4
77.5917,22.0745,29.8
77.6083,22.0745,29.1
77.625,22.0745,28.1
77.6417,22.0745,27
77.6583,22.0745,25.8
77.675,22.0745,24.3
77.6917,22.0745,22.9
77.7083,22.0745,21.5
77.725,22.0745,20.4
77.7417,22.0745,19.8
77.7583,22.0745,19.8
77.775,22.0745,20.4
77.7917,22.0745,21.6
77.8083,22.0745,23.3
77.825,22.0745,24.9
77.8417,22.0745,26.4
77.8583,22.0745,27.2
77.875,22.0745,27.3
77.8917,22.0745,26.5
77.9083,22.0745,25
77.925,22.0745,22.9
77.9417,22.0745,20.6
77.9583,22.0745,18.3
77.975,22.0745,16.4
77.9917,22.0745,15.1
78.0083,22.0745,14.5
78.025,22.0745,14.6
78.0417,22.0745,15.5
78.0583,22.0745,16.9
78.075,22.0745,18.8
78.0917,22.0745,21
78.1083,22.0745,23.5
78.125,22.0745,26.1
78.1417,22.0745,28.8
78.1583,22.0745,31.5
78.175,22.0745,34.1
78.1917,22.0745,36.4
78.2083,22.0745,38.3
78.225,22.0745,39.6
78.2417,22.0745,40.3
78.2583,22.0745,40.3
78.275,22.0745,39.8
78.2917,22.0745,38.9
78.3083,22.0745,37.8
78.325,22.0745,36.8
78.3417,22.0745,36.1
78.3583,22.0745,35.8
78.375,22.0745,35.9
78.3917,22.0745,36.4
78.4083,22.0745,37.2
78.425,22.0745,37.8
78.4417,22.0745,38.1
78.4583,22.0745,37.9
78.475,22.0745,37.1
78.4917,22.0745,35.6
78.5083,22.0745,33.6
78.525,22.0745,31.3
78.5417,22.0745,29.1
78.5583,22.0745,27.3
78.575,22.0745,26
78.5917,22.0745,25.5
78.6083,22.0745,25.6
78.625,22.0745,26.4
78.6417,22.0745,27.6
78.6583,22.0745,28.9
78.675,22.0745,29.9
78.6917,22.0745,30.5
78.7083,22.0745,30.5
78.725,22.0745,29.8
78.7417,22.0745,28.4
78.7583,22.0745,26.7
78.775,22.0745,24.8
78.7917,22.0745,23
78.8083,22.0745,21.5
78.825,22.0745,20.5
78.8417,22.0745,20.2
78.8583,22.0745,20.6
78.875,22.0745,21.4
78.8917,22.0745,22.7
78.9083,22.0745,24.3
78.925,22.0745,25.8
78.9417,22.0745,27.3
78.9583,22.0745,28.6
78.975,22.0745,29.5
78.9917,22.0745,30.1
79.0083,22.0745,30.3
79.025,22.0745,30.3
79.0417,22.0745,30
79.0583,22.0745,29.5
79.075,22.0745,28.9
79.0917,22.0745,28.3
79.1083,22.0745,27.9
79.125,22.0745,27.6
79.1417,22.0745,27.5
79.1583,22.0745,27.6
79.175,22.0745,28.1
79.1917,22.0745,28.7
79.2083,22.0745,29.4
79.225,22.0745,30.2
79.2417,22.0745,31
79.2583,22.0745,31.6
79.275,22.0745,32.1
79.2917,22.0745,32.3
79.3083,22.0745,32.4
79.325,22.0745,32.3
79.3417,22.0745,32.1
79.3583,22.0745,31.9
79.375,22.0745,31.7
79.3917,22.0745,31.6
79.4083,22.0745,31.5
79.425,22.0745,31.6
79.4417,22.0745,31.7
79.4583,22.0745,32
79.475,22.0745,32.3
79.4917,22.0745,32.8
79.5083,22.0745,33.4
79.525,22.0745,34.1
79.5417,22.0745,34.9
79.5583,22.0745,35.7
79.575,22.0745,36.4
79.5917,22.0745,36.8
79.6083,22.0745,36.8
79.625,22.0745,36.4
79.6417,22.0745,35.5
79.6583,22.0745,34.2
79.675,22.0745,32.7
79.6917,22.0745,31.1
79.7083,22.0745,29.7
79.725,22.0745,28.7
79.7417,22.0745,28.1
79.7583,22.0745,27.9
79.775,22.0745,28
79.7917,22.0745,28.2
79.8083,22.0745,28.3
79.825,22.0745,27.9
79.8417,22.0745,26.8
79.8583,22.0745,25.1
79.875,22.0745,22.8
79.8917,22.0745,20
79.9083,22.0745,16.9
79.925,22.0745,13.9
79.9417,22.0745,11.1
79.9583,22.0745,8.7
79.975,22.0745,6.7
79.9917,22.0745,5.2
80.0083,22.0745,3.8
80.025,22.0745,2.6
80.0417,22.0745,1.4
80.0583,22.0745,0.1
80.075,22.0745,-1.1
80.0917,22.0745,-2
80.1083,22.0745,-2.5
80.125,22.0745,-2.5
80.1417,22.0745,-1.7
80.1583,22.0745,-0.2
80.175,22.0745,2
80.1917,22.0745,4.5
80.2083,22.0745,7.4
80.225,22.0745,10.1
80.2417,22.0745,12.6
80.2583,22.0745,14.8
80.275,22.0745,16.7
80.2917,22.0745,18.3
80.3083,22.0745,19.9
80.325,22.0745,21.6
80.3417,22.0745,23.4
80.3583,22.0745,25.4
80.375,22.0745,27.5
80.3917,22.0745,29.4
80.4083,22.0745,31
80.425,22.0745,32.1
80.4417,22.0745,32.5
80.4583,22.0745,32.2
80.475,22.0745,31.4
80.4917,22.0745,30.1
80.5083,22.0745,28.6
80.525,22.0745,27.1
80.5417,22.0745,25.7
80.5583,22.0745,24.6
80.575,22.0745,23.6
80.5917,22.0745,22.8
80.6083,22.0745,22
80.625,22.0745,21.2
80.6417,22.0745,20.3
80.6583,22.0745,19.5
80.675,22.0745,18.8
80.6917,22.0745,18.5
80.7083,22.0745,18.7
80.725,22.0745,19.3
80.7417,22.0745,20.5
80.7583,22.0745,21.9
80.775,22.0745,23.4
80.7917,22.0745,24.7
80.8083,22.0745,25.7
80.825,22.0745,26.1
80.8417,22.0745,26.1
80.8583,22.0745,25.9
80.875,22.0745,25.7
80.8917,22.0745,26
80.9083,22.0745,26.9
80.925,22.0745,28.7
80.9417,22.0745,31.3
80.9583,22.0745,34.4
80.975,22.0745,37.6
80.9917,22.0745,40.3
81.0083,22.0745,42.1
81.025,22.0745,42.3
81.0417,22.0745,40.8
81.0583,22.0745,37.6
81.075,22.0745,32.8
81.0917,22.0745,26.9
81.1083,22.0745,20.5
81.125,22.0745,14.1
81.1417,22.0745,8.2
81.1583,22.0745,3.2
81.175,22.0745,-0.8
81.1917,22.0745,-3.8
81.2083,22.0745,-6
81.225,22.0745,-7.6
81.2417,22.0745,-8.8
81.2583,22.0745,-9.9
81.275,22.0745,-11
81.2917,22.0745,-12.2
81.3083,22.0745,-13.3
81.325,22.0745,-14.4
81.3417,22.0745,-15.4
81.3583,22.0745,-16.4
81.375,22.0745,-17.2
81.3917,22.0745,-18
81.4083,22.0745,-18.7
81.425,22.0745,-19.6
81.4417,22.0745,-20.5
81.4583,22.0745,-21.6
81.475,22.0745,-22.7
81.4917,22.0745,-23.8
81.5083,22.0745,-24.9
81.525,22.0745,-25.9
81.5417,22.0745,-26.7
81.5583,22.0745,-27.5
81.575,22.0745,-28.1
81.5917,22.0745,-28.7
81.6083,22.0745,-29.2
81.625,22.0745,-29.6
81.6417,22.0745,-30
81.6583,22.0745,-30.3
81.675,22.0745,-30.3
81.6917,22.0745,-30.2
81.7083,22.0745,-29.8
81.725,22.0745,-29.3
81.7417,22.0745,-28.5
81.7583,22.0745,-27.7
81.775,22.0745,-26.8
81.7917,22.0745,-26
81.8083,22.0745,-25.2
81.825,22.0745,-24.4
81.8417,22.0745,-23.6
81.8583,22.0745,-22.8
81.875,22.0745,-21.9
81.8917,22.0745,-20.7
81.9083,22.0745,-19.4
81.925,22.0745,-17.9
81.9417,22.0745,-16.2
81.9583,22.0745,-14.4
81.975,22.0745,-12.7
81.9917,22.0745,-11.1
82.0083,22.0745,-9.7
82.025,22.0745,-8.5
82.0417,22.0745,-7.5
82.0583,22.0745,-6.8
82.075,22.0745,-6.2
82.0917,22.0745,-5.7
82.1083,22.0745,-5.4
82.125,22.0745,-5.3
82.1417,22.0745,-5.2
82.1583,22.0745,-5.3
82.175,22.0745,-5.5
82.1917,22.0745,-5.8
82.2083,22.0745,-6.3
82.225,22.0745,-6.8
82.2417,22.0745,-7.5
82.2583,22.0745,-8.2
82.275,22.0745,-9
82.2917,22.0745,-9.7
82.3083,22.0745,-10.2
82.325,22.0745,-10.7
82.3417,22.0745,-11
82.3583,22.0745,-11.1
82.375,22.0745,-11
82.3917,22.0745,-10.8
82.4083,22.0745,-10.5
82.425,22.0745,-10.1
82.4417,22.0745,-9.7
82.4583,22.0745,-9.4
82.475,22.0745,-9.1
82.4917,22.0745,-9
82.5083,22.0745,-8.9
82.525,22.0745,-8.9
82.5417,22.0745,-8.8
82.5583,22.0745,-8.8
82.575,22.0745,-8.8
82.5917,22.0745,-8.7
82.6083,22.0745,-8.7
82.625,22.0745,-8.7
82.6417,22.0745,-8.8
82.6583,22.0745,-9
82.675,22.0745,-9.4
82.6917,22.0745,-9.8
82.7083,22.0745,-10.2
82.725,22.0745,-10.6
82.7417,22.0745,-10.8
82.7583,22.0745,-10.9
82.775,22.0745,-10.8
82.7917,22.0745,-10.6
82.8083,22.0745,-10.3
82.825,22.0745,-10.2
82.8417,22.0745,-10.2
82.8583,22.0745,-10.5
82.875,22.0745,-11
82.8917,22.0745,-11.6
82.9083,22.0745,-12.2
82.925,22.0745,-12.7
82.9417,22.0745,-13
82.9583,22.0745,-13.1
82.975,22.0745,-12.8
82.9917,22.0745,-12.3
83.0083,22.0745,-11.7
83.025,22.0745,-11.2
83.0417,22.0745,-10.8
83.0583,22.0745,-10.9
83.075,22.0745,-11.2
83.0917,22.0745,-11.8
83.1083,22.0745,-12.5
83.125,22.0745,-13.1
83.1417,22.0745,-13.5
83.1583,22.0745,-13.6
83.175,22.0745,-13.2
83.1917,22.0745,-12.6
83.2083,22.0745,-11.8
83.225,22.0745,-11
83.2417,22.0745,-10.4
83.2583,22.0745,-10.3
83.275,22.0745,-10.6
83.2917,22.0745,-11.3
83.3083,22.0745,-12.4
83.325,22.0745,-13.7
83.3417,22.0745,-15.1
83.3583,22.0745,-16.3
83.375,22.0745,-17.3
83.3917,22.0745,-18
83.4083,22.0745,-18.4
83.425,22.0745,-18.7
83.4417,22.0745,-18.7
83.4583,22.0745,-18.7
83.475,22.0745,-18.4
83.4917,22.0745,-18
83.5083,22.0745,-17.3
83.525,22.0745,-16.3
83.5417,22.0745,-15
83.5583,22.0745,-13.4
83.575,22.0745,-11.5
83.5917,22.0745,-9.7
83.6083,22.0745,-7.9
83.625,22.0745,-6.4
83.6417,22.0745,-5.4
83.6583,22.0745,-4.8
83.675,22.0745,-4.6
83.6917,22.0745,-4.8
83.7083,22.0745,-5.3
83.725,22.0745,-5.8
83.7417,22.0745,-6.4
83.7583,22.0745,-6.8
83.775,22.0745,-7.2
83.7917,22.0745,-7.5
83.8083,22.0745,-7.7
83.825,22.0745,-8.1
83.8417,22.0745,-8.4
83.8583,22.0745,-8.9
83.875,22.0745,-9.3
83.8917,22.0745,-9.7
83.9083,22.0745,-9.9
83.925,22.0745,-9.9
83.9417,22.0745,-9.7
83.9583,22.0745,-9.3
83.975,22.0745,-8.8
83.9917,22.0745,-8.2
84.0083,22.0745,-7.6
84.025,22.0745,-7.2
84.0417,22.0745,-6.8
84.0583,22.0745,-6.5
84.075,22.0745,-6.2
84.0917,22.0745,-5.9
84.1083,22.0745,-5.6
84.125,22.0745,-5.2
84.1417,22.0745,-4.9
84.1583,22.0745,-4.6
84.175,22.0745,-4.5
84.1917,22.0745,-4.7
84.2083,22.0745,-5.1
84.225,22.0745,-5.7
84.2417,22.0745,-6.5
84.2583,22.0745,-7.3
84.275,22.0745,-8
84.2917,22.0745,-8.3
84.3083,22.0745,-8.2
84.325,22.0745,-7.6
84.3417,22.0745,-6.6
84.3583,22.0745,-5.2
84.375,22.0745,-3.4
84.3917,22.0745,-1.4
84.4083,22.0745,0.8
84.425,22.0745,3.1
84.4417,22.0745,5.4
84.4583,22.0745,7.8
84.475,22.0745,10.3
84.4917,22.0745,12.7
84.5083,22.0745,15.1
84.525,22.0745,17.3
84.5417,22.0745,19.2
84.5583,22.0745,20.8
84.575,22.0745,21.8
84.5917,22.0745,22.5
84.6083,22.0745,22.6
84.625,22.0745,22.4
84.6417,22.0745,21.8
84.6583,22.0745,21
84.675,22.0745,19.9
84.6917,22.0745,18.5
84.7083,22.0745,16.8
84.725,22.0745,14.7
84.7417,22.0745,12
84.7583,22.0745,8.8
84.775,22.0745,5.1
84.7917,22.0745,1.1
84.8083,22.0745,-2.9
84.825,22.0745,-6.6
84.8417,22.0745,-9.6
84.8583,22.0745,-11.7
84.875,22.0745,-12.6
84.8917,22.0745,-12.2
84.9083,22.0745,-10.8
84.925,22.0745,-8.5
84.9417,22.0745,-5.6
84.9583,22.0745,-2.5
84.975,22.0745,0.5
84.9917,22.0745,3.1
85.0083,22.0745,5.3
77.4083,22.059,19.4
77.425,22.059,21.4
77.4417,22.059,23.8
77.4583,22.059,26.3
77.475,22.059,28.6
77.4917,22.059,30.5
77.5083,22.059,31.8
77.525,22.059,32.5
77.5417,22.059,32.7
77.5583,22.059,32.4
77.575,22.059,31.9
77.5917,22.059,31.2
77.6083,22.059,30.5
77.625,22.059,29.6
77.6417,22.059,28.6
77.6583,22.059,27.4
77.675,22.059,26
77.6917,22.059,24.5
77.7083,22.059,23.1
77.725,22.059,22
77.7417,22.059,21.3
77.7583,22.059,21.3
77.775,22.059,22.1
77.7917,22.059,23.4
77.8083,22.059,25.1
77.825,22.059,27
77.8417,22.059,28.6
77.8583,22.059,29.5
77.875,22.059,29.7
77.8917,22.059,29
77.9083,22.059,27.4
77.925,22.059,25.3
77.9417,22.059,22.9
77.9583,22.059,20.6
77.975,22.059,18.8
77.9917,22.059,17.7
78.0083,22.059,17.4
78.025,22.059,18.1
78.0417,22.059,19.5
78.0583,22.059,21.4
78.075,22.059,23.9
78.0917,22.059,26.6
78.1083,22.059,29.5
78.125,22.059,32.4
78.1417,22.059,35.3
78.1583,22.059,38.2
78.175,22.059,40.9
78.1917,22.059,43.3
78.2083,22.059,45.3
78.225,22.059,46.8
78.2417,22.059,47.6
78.2583,22.059,47.7
78.275,22.059,47.1
78.2917,22.059,46
78.3083,22.059,44.6
78.325,22.059,43.1
78.3417,22.059,41.8
78.3583,22.059,40.8
78.375,22.059,40.1
78.3917,22.059,39.9
78.4083,22.059,39.9
78.425,22.059,40
78.4417,22.059,39.9
78.4583,22.059,39.3
78.475,22.059,38.2
78.4917,22.059,36.5
78.5083,22.059,34.3
78.525,22.059,31.9
78.5417,22.059,29.4
78.5583,22.059,27.3
78.575,22.059,25.6
78.5917,22.059,24.6
78.6083,22.059,24.4
78.625,22.059,24.8
78.6417,22.059,25.7
78.6583,22.059,26.8
78.675,22.059,27.8
78.6917,22.059,28.3
78.7083,22.059,28.4
78.725,22.059,27.8
78.7417,22.059,26.7
78.7583,22.059,25.1
78.775,22.059,23.4
78.7917,22.059,21.7
78.8083,22.059,20.3
78.825,22.059,19.3
78.8417,22.059,19
78.8583,22.059,19.4
78.875,22.059,20.3
78.8917,22.059,21.7
78.9083,22.059,23.4
78.925,22.059,25.1
78.9417,22.059,26.9
78.9583,22.059,28.3
78.975,22.059,29.5
78.9917,22.059,30.3
79.0083,22.059,30.7
79.025,22.059,30.6
79.0417,22.059,30.3
79.0583,22.059,29.7
79.075,22.059,28.9
79.0917,22.059,28.2
79.1083,22.059,27.6
79.125,22.059,27.2
79.1417,22.059,27.1
79.1583,22.059,27.3
79.175,22.059,27.8
79.1917,22.059,28.5
79.2083,22.059,29.3
79.225,22.059,30
79.2417,22.059,30.7
79.2583,22.059,31.1
79.275,22.059,31.3
79.2917,22.059,31.3
79.3083,22.059,31.1
79.325,22.059,30.9
79.3417,22.059,30.7
79.3583,22.059,30.6
79.375,22.059,30.7
79.3917,22.059,30.8
79.4083,22.059,31.2
79.425,22.059,31.5
79.4417,22.059,32
79.4583,22.059,32.4
79.475,22.059,32.9
79.4917,22.059,33.4
79.5083,22.059,34
79.525,22.059,34.7
79.5417,22.059,35.5
79.5583,22.059,36.3
79.575,22.059,37.1
79.5917,22.059,37.5
79.6083,22.059,37.6
79.625,22.059,37.2
79.6417,22.059,36.3
79.6583,22.059,34.9
79.675,22.059,33.2
79.6917,22.059,31.5
79.7083,22.059,30
79.725,22.059,28.8
79.7417,22.059,28.2
79.7583,22.059,28.2
79.775,22.059,28.6
79.7917,22.059,29.1
79.8083,22.059,29.5
79.825,22.059,29.5
79.8417,22.059,28.9
79.8583,22.059,27.4
79.875,22.059,25.3
79.8917,22.059,22.6
79.9083,22.059,19.5
79.925,22.059,16.3
79.9417,22.059,13.3
79.9583,22.059,10.7
79.975,22.059,8.4
79.9917,22.059,6.5
80.0083,22.059,4.8
80.025,22.059,3.2
80.0417,22.059,1.7
80.0583,22.059,0.2
80.075,22.059,-1.1
80.0917,22.059,-2.2
80.1083,22.059,-2.7
80.125,22.059,-2.5
80.1417,22.059,-1.6
80.1583,22.059,0.1
80.175,22.059,2.6
80.1917,22.059,5.4
80.2083,22.059,8.4
80.225,22.059,11.2
80.2417,22.059,13.8
80.2583,22.059,15.9
80.275,22.059,17.7
80.2917,22.059,19.2
80.3083,22.059,20.6
80.325,22.059,22.1
80.3417,22.059,23.8
80.3583,22.059,25.7
80.375,22.059,27.8
80.3917,22.059,29.7
80.4083,22.059,31.5
80.425,22.059,32.6
80.4417,22.059,33.2
80.4583,22.059,33.1
80.475,22.059,32.4
80.4917,22.059,31.4
80.5083,22.059,30.1
80.525,22.059,28.8
80.5417,22.059,27.7
80.5583,22.059,26.7
80.575,22.059,25.9
80.5917,22.059,25.2
80.6083,22.059,24.3
80.625,22.059,23.4
80.6417,22.059,22.3
80.6583,22.059,21.2
80.675,22.059,20.1
80.6917,22.059,19.4
80.7083,22.059,19.1
80.725,22.059,19.3
80.7417,22.059,19.9
80.7583,22.059,20.9
80.775,22.059,22
80.7917,22.059,22.9
80.8083,22.059,23.6
80.825,22.059,23.8
80.8417,22.059,23.7
80.8583,22.059,23.5
80.875,22.059,23.4
80.8917,22.059,23.8
80.9083,22.059,25
80.925,22.059,27.1
80.9417,22.059,30.1
80.9583,22.059,33.5
80.975,22.059,37
80.9917,22.059,40
81.0083,22.059,41.9
81.025,22.059,42.2
81.0417,22.059,40.8
81.0583,22.059,37.6
81.075,22.059,32.8
81.0917,22.059,27.1
81.1083,22.059,20.7
81.125,22.059,14.4
81.1417,22.059,8.5
81.1583,22.059,3.4
81.175,22.059,-0.7
81.1917,22.059,-3.8
81.2083,22.059,-6.2
81.225,22.059,-8
81.2417,22.059,-9.5
81.2583,22.059,-10.8
81.275,22.059,-12.1
81.2917,22.059,-13.3
81.3083,22.059,-14.6
81.325,22.059,-15.7
81.3417,22.059,-16.7
81.3583,22.059,-17.7
81.375,22.059,-18.5
81.3917,22.059,-19.3
81.4083,22.059,-20.2
81.425,22.059,-21.1
81.4417,22.059,-22
81.4583,22.059,-23.1
