Latitude,Longitude,Gravity_anomaly
75.2083,16.1246,-33.6
75.225,16.1246,-33
75.2417,16.1246,-32
75.2583,16.1246,-31.1
75.275,16.1246,-30.2
75.2917,16.1246,-29.7
75.3083,16.1246,-29.5
75.325,16.1246,-29.8
75.3417,16.1246,-30.4
75.3583,16.1246,-31.3
75.375,16.1246,-32.1
75.3917,16.1246,-32.9
75.4083,16.1246,-33.5
75.425,16.1246,-33.8
75.4417,16.1246,-34
75.4583,16.1246,-34.1
75.475,16.1246,-34.2
75.4917,16.1246,-34.4
75.5083,16.1246,-34.6
75.525,16.1246,-34.8
75.5417,16.1246,-35
75.5583,16.1246,-35
75.575,16.1246,-34.7
75.5917,16.1246,-34.1
75.6083,16.1246,-33.3
75.625,16.1246,-32.3
75.6417,16.1246,-31.1
75.6583,16.1246,-29.9
75.675,16.1246,-28.7
75.6917,16.1246,-27.5
75.7083,16.1246,-26.2
75.725,16.1246,-24.8
75.7417,16.1246,-23.2
75.7583,16.1246,-21.5
75.775,16.1246,-19.7
75.7917,16.1246,-17.9
75.8083,16.1246,-16.3
75.825,16.1246,-15
75.8417,16.1246,-14.2
75.8583,16.1246,-13.8
75.875,16.1246,-13.8
75.8917,16.1246,-14.1
75.9083,16.1246,-14.6
75.925,16.1246,-15
75.9417,16.1246,-15.4
75.9583,16.1246,-15.6
75.975,16.1246,-15.6
75.9917,16.1246,-15.7
76.0083,16.1246,-15.8
76.025,16.1246,-16.1
76.0417,16.1246,-16.6
76.0583,16.1246,-17.4
76.075,16.1246,-18.3
76.0917,16.1246,-19.2
76.1083,16.1246,-20
76.125,16.1246,-20.7
76.1417,16.1246,-21.1
76.1583,16.1246,-21.3
76.175,16.1246,-21.4
76.1917,16.1246,-21.5
76.2083,16.1246,-21.7
76.225,16.1246,-22
76.2417,16.1246,-22.4
76.2583,16.1246,-22.9
76.275,16.1246,-23.4
76.2917,16.1246,-23.7
76.3083,16.1246,-23.7
76.325,16.1246,-23.6
76.3417,16.1246,-23.2
76.3583,16.1246,-22.7
76.375,16.1246,-22.3
76.3917,16.1246,-21.9
76.4083,16.1246,-21.7
76.425,16.1246,-21.7
76.4417,16.1246,-21.9
76.4583,16.1246,-22.1
76.475,16.1246,-22.4
76.4917,16.1246,-22.6
76.5083,16.1246,-22.6
76.525,16.1246,-22.4
76.5417,16.1246,-22.2
76.5583,16.1246,-21.9
76.575,16.1246,-21.6
76.5917,16.1246,-21.4
76.6083,16.1246,-21.4
76.625,16.1246,-21.5
76.6417,16.1246,-21.7
76.6583,16.1246,-22.1
76.675,16.1246,-22.5
76.6917,16.1246,-22.9
76.7083,16.1246,-23.4
76.725,16.1246,-24
76.7417,16.1246,-24.6
76.7583,16.1246,-25.3
76.775,16.1246,-26.1
76.7917,16.1246,-27
76.8083,16.1246,-28.1
76.825,16.1246,-29.3
76.8417,16.1246,-30.7
76.8583,16.1246,-32.2
76.875,16.1246,-33.8
76.8917,16.1246,-35.4
76.9083,16.1246,-37.1
76.925,16.1246,-38.6
76.9417,16.1246,-40
76.9583,16.1246,-41.2
76.975,16.1246,-42.1
76.9917,16.1246,-42.7
77.0083,16.1246,-43
77.025,16.1246,-43
77.0417,16.1246,-42.8
77.0583,16.1246,-42.4
77.075,16.1246,-41.8
77.0917,16.1246,-41.3
77.1083,16.1246,-40.6
77.125,16.1246,-40
77.1417,16.1246,-39.4
77.1583,16.1246,-38.8
77.175,16.1246,-38.2
77.1917,16.1246,-37.7
77.2083,16.1246,-37.2
77.225,16.1246,-36.9
77.2417,16.1246,-36.6
77.2583,16.1246,-36.5
77.275,16.1246,-36.5
77.2917,16.1246,-36.5
77.3083,16.1246,-36.6
77.325,16.1246,-36.7
77.3417,16.1246,-36.9
77.3583,16.1246,-37
77.375,16.1246,-37.1
77.3917,16.1246,-37.2
77.4083,16.1246,-37.4
77.425,16.1246,-37.6
77.4417,16.1246,-37.7
77.4583,16.1246,-37.8
77.475,16.1246,-37.8
77.4917,16.1246,-37.7
77.5083,16.1246,-37.4
77.525,16.1246,-37.2
77.5417,16.1246,-36.9
77.5583,16.1246,-36.8
77.575,16.1246,-36.8
77.5917,16.1246,-37.2
77.6083,16.1246,-37.7
77.625,16.1246,-38.4
77.6417,16.1246,-39.1
77.6583,16.1246,-39.7
77.675,16.1246,-40.2
77.6917,16.1246,-40.5
77.7083,16.1246,-40.6
77.725,16.1246,-40.7
77.7417,16.1246,-41
77.7583,16.1246,-41.5
77.775,16.1246,-42.5
77.7917,16.1246,-43.8
77.8083,16.1246,-45.4
77.825,16.1246,-47.1
77.8417,16.1246,-48.9
77.8583,16.1246,-50.4
77.875,16.1246,-51.7
77.8917,16.1246,-52.6
77.9083,16.1246,-53.3
77.925,16.1246,-53.8
77.9417,16.1246,-54.2
77.9583,16.1246,-54.7
77.975,16.1246,-55.2
77.9917,16.1246,-55.6
78.0083,16.1246,-55.9
78.025,16.1246,-56
78.0417,16.1246,-55.6
78.0583,16.1246,-54.9
78.075,16.1246,-54
78.0917,16.1246,-53
78.1083,16.1246,-52.2
78.125,16.1246,-51.7
78.1417,16.1246,-51.7
78.1583,16.1246,-52.1
78.175,16.1246,-52.9
78.1917,16.1246,-53.6
78.2083,16.1246,-54.2
74.4083,16.1086,4.9
74.425,16.1086,3.7
74.4417,16.1086,2.1
74.4583,16.1086,0.4
74.475,16.1086,-1.2
74.4917,16.1086,-2.5
74.5083,16.1086,-3.3
74.525,16.1086,-3.8
74.5417,16.1086,-3.9
74.5583,16.1086,-4
74.575,16.1086,-4
74.5917,16.1086,-4.3
74.6083,16.1086,-4.7
74.625,16.1086,-5.1
74.6417,16.1086,-5.6
74.6583,16.1086,-5.9
74.675,16.1086,-6.1
74.6917,16.1086,-6
74.7083,16.1086,-5.9
74.725,16.1086,-5.8
74.7417,16.1086,-6
74.7583,16.1086,-6.8
74.775,16.1086,-8.1
74.7917,16.1086,-10.1
74.8083,16.1086,-12.7
74.825,16.1086,-15.7
74.8417,16.1086,-18.8
74.8583,16.1086,-21.9
74.875,16.1086,-24.7
74.8917,16.1086,-27.1
74.9083,16.1086,-29.1
74.925,16.1086,-30.6
74.9417,16.1086,-31.6
74.9583,16.1086,-32.3
74.975,16.1086,-32.6
74.9917,16.1086,-32.6
75.0083,16.1086,-32.4
75.025,16.1086,-32
75.0417,16.1086,-31.6
75.0583,16.1086,-31.2
75.075,16.1086,-30.9
75.0917,16.1086,-30.9
75.1083,16.1086,-31.2
75.125,16.1086,-31.7
75.1417,16.1086,-32.4
75.1583,16.1086,-33.1
75.175,16.1086,-33.7
75.1917,16.1086,-33.9
75.2083,16.1086,-33.9
75.225,16.1086,-33.4
75.2417,16.1086,-32.6
75.2583,16.1086,-31.6
75.275,16.1086,-30.6
75.2917,16.1086,-29.8
75.3083,16.1086,-29.4
75.325,16.1086,-29.3
75.3417,16.1086,-29.6
75.3583,16.1086,-30.2
75.375,16.1086,-31
75.3917,16.1086,-31.7
75.4083,16.1086,-32.3
75.425,16.1086,-32.8
75.4417,16.1086,-33.1
75.4583,16.1086,-33.3
75.475,16.1086,-33.4
75.4917,16.1086,-33.6
75.5083,16.1086,-33.9
75.525,16.1086,-34.1
75.5417,16.1086,-34.3
75.5583,16.1086,-34.3
75.575,16.1086,-34.1
75.5917,16.1086,-33.7
75.6083,16.1086,-33
75.625,16.1086,-32
75.6417,16.1086,-30.9
75.6583,16.1086,-29.7
75.675,16.1086,-28.4
75.6917,16.1086,-27.1
75.7083,16.1086,-25.8
75.725,16.1086,-24.3
75.7417,16.1086,-22.7
75.7583,16.1086,-21.1
75.775,16.1086,-19.3
75.7917,16.1086,-17.6
75.8083,16.1086,-16.1
75.825,16.1086,-14.9
75.8417,16.1086,-14
75.8583,16.1086,-13.6
75.875,16.1086,-13.5
75.8917,16.1086,-13.8
75.9083,16.1086,-14.2
75.925,16.1086,-14.6
75.9417,16.1086,-14.9
75.9583,16.1086,-15.2
75.975,16.1086,-15.3
75.9917,16.1086,-15.4
76.0083,16.1086,-15.6
76.025,16.1086,-16
76.0417,16.1086,-16.5
76.0583,16.1086,-17.2
76.075,16.1086,-18.1
76.0917,16.1086,-18.9
76.1083,16.1086,-19.7
76.125,16.1086,-20.3
76.1417,16.1086,-20.7
76.1583,16.1086,-21
76.175,16.1086,-21.1
76.1917,16.1086,-21.2
76.2083,16.1086,-21.4
76.225,16.1086,-21.7
76.2417,16.1086,-22.1
76.2583,16.1086,-22.5
76.275,16.1086,-22.9
76.2917,16.1086,-23.1
76.3083,16.1086,-23.1
76.325,16.1086,-23
76.3417,16.1086,-22.6
76.3583,16.1086,-22.1
76.375,16.1086,-21.7
76.3917,16.1086,-21.4
76.4083,16.1086,-21.2
76.425,16.1086,-21.3
76.4417,16.1086,-21.6
76.4583,16.1086,-21.9
76.475,16.1086,-22.3
76.4917,16.1086,-22.6
76.5083,16.1086,-22.8
76.525,16.1086,-22.8
76.5417,16.1086,-22.7
76.5583,16.1086,-22.6
76.575,16.1086,-22.4
76.5917,16.1086,-22.3
76.6083,16.1086,-22.4
76.625,16.1086,-22.5
76.6417,16.1086,-22.9
76.6583,16.1086,-23.3
76.675,16.1086,-23.9
76.6917,16.1086,-24.5
76.7083,16.1086,-25.2
76.725,16.1086,-25.9
76.7417,16.1086,-26.7
76.7583,16.1086,-27.5
76.775,16.1086,-28.4
76.7917,16.1086,-29.4
76.8083,16.1086,-30.5
76.825,16.1086,-31.6
76.8417,16.1086,-32.9
76.8583,16.1086,-34.2
76.875,16.1086,-35.6
76.8917,16.1086,-37
76.9083,16.1086,-38.4
76.925,16.1086,-39.8
76.9417,16.1086,-41.1
76.9583,16.1086,-42.2
76.975,16.1086,-43
76.9917,16.1086,-43.6
77.0083,16.1086,-43.9
77.025,16.1086,-43.9
77.0417,16.1086,-43.6
77.0583,16.1086,-43.3
77.075,16.1086,-42.8
77.0917,16.1086,-42.2
77.1083,16.1086,-41.7
77.125,16.1086,-41.1
77.1417,16.1086,-40.5
77.1583,16.1086,-39.8
77.175,16.1086,-39.2
77.1917,16.1086,-38.7
77.2083,16.1086,-38.1
77.225,16.1086,-37.7
77.2417,16.1086,-37.4
77.2583,16.1086,-37.2
77.275,16.1086,-37.1
77.2917,16.1086,-37.2
77.3083,16.1086,-37.3
77.325,16.1086,-37.5
77.3417,16.1086,-37.7
77.3583,16.1086,-37.8
77.375,16.1086,-38
77.3917,16.1086,-38.1
77.4083,16.1086,-38.2
77.425,16.1086,-38.3
77.4417,16.1086,-38.4
77.4583,16.1086,-38.4
77.475,16.1086,-38.4
77.4917,16.1086,-38.2
77.5083,16.1086,-38.1
77.525,16.1086,-37.9
77.5417,16.1086,-37.8
77.5583,16.1086,-37.8
77.575,16.1086,-38
77.5917,16.1086,-38.4
77.6083,16.1086,-39
77.625,16.1086,-39.6
77.6417,16.1086,-40.2
77.6583,16.1086,-40.7
77.675,16.1086,-40.9
77.6917,16.1086,-41
77.7083,16.1086,-41
77.725,16.1086,-41
77.7417,16.1086,-41.3
77.7583,16.1086,-41.8
77.775,16.1086,-42.7
77.7917,16.1086,-44
77.8083,16.1086,-45.7
77.825,16.1086,-47.4
77.8417,16.1086,-49.2
77.8583,16.1086,-50.7
77.875,16.1086,-52
77.8917,16.1086,-53
77.9083,16.1086,-53.7
77.925,16.1086,-54.4
77.9417,16.1086,-55
77.9583,16.1086,-55.7
77.975,16.1086,-56.4
77.9917,16.1086,-57
78.0083,16.1086,-57.5
78.025,16.1086,-57.7
78.0417,16.1086,-57.4
78.0583,16.1086,-56.9
78.075,16.1086,-56
78.0917,16.1086,-55.1
78.1083,16.1086,-54.4
78.125,16.1086,-54
78.1417,16.1086,-54.2
78.1583,16.1086,-54.7
78.175,16.1086,-55.6
78.1917,16.1086,-56.4
78.2083,16.1086,-56.9
74.4083,16.0926,4.4
74.425,16.0926,3.3
74.4417,16.0926,2
74.4583,16.0926,0.7
74.475,16.0926,-0.5
74.4917,16.0926,-1.4
74.5083,16.0926,-1.9
74.525,16.0926,-2.2
74.5417,16.0926,-2.3
74.5583,16.0926,-2.4
74.575,16.0926,-2.5
74.5917,16.0926,-3
74.6083,16.0926,-3.6
74.625,16.0926,-4.3
74.6417,16.0926,-5
74.6583,16.0926,-5.6
74.675,16.0926,-5.9
74.6917,16.0926,-6
74.7083,16.0926,-6
74.725,16.0926,-6
74.7417,16.0926,-6.3
74.7583,16.0926,-7
74.775,16.0926,-8.3
74.7917,16.0926,-10.1
74.8083,16.0926,-12.5
74.825,16.0926,-15.3
74.8417,16.0926,-18.2
74.8583,16.0926,-21
74.875,16.0926,-23.7
74.8917,16.0926,-25.9
74.9083,16.0926,-27.8
74.925,16.0926,-29.3
74.9417,16.0926,-30.4
74.9583,16.0926,-31.1
74.975,16.0926,-31.5
74.9917,16.0926,-31.7
75.0083,16.0926,-31.7
75.025,16.0926,-31.5
75.0417,16.0926,-31.1
75.0583,16.0926,-30.7
75.075,16.0926,-30.4
75.0917,16.0926,-30.4
75.1083,16.0926,-30.6
75.125,16.0926,-31
75.1417,16.0926,-31.8
75.1583,16.0926,-32.6
75.175,16.0926,-33.4
75.1917,16.0926,-34
75.2083,16.0926,-34.1
75.225,16.0926,-33.9
75.2417,16.0926,-33.2
75.2583,16.0926,-32.3
75.275,16.0926,-31.2
75.2917,16.0926,-30.2
75.3083,16.0926,-29.5
75.325,16.0926,-29.1
75.3417,16.0926,-29.2
75.3583,16.0926,-29.5
75.375,16.0926,-30.1
75.3917,16.0926,-30.8
75.4083,16.0926,-31.4
75.425,16.0926,-32
75.4417,16.0926,-32.4
75.4583,16.0926,-32.6
75.475,16.0926,-32.9
75.4917,16.0926,-33.1
75.5083,16.0926,-33.3
75.525,16.0926,-33.6
75.5417,16.0926,-33.8
75.5583,16.0926,-33.9
75.575,16.0926,-33.8
75.5917,16.0926,-33.4
75.6083,16.0926,-32.8
75.625,16.0926,-31.9
75.6417,16.0926,-30.9
75.6583,16.0926,-29.7
75.675,16.0926,-28.3
75.6917,16.0926,-27
75.7083,16.0926,-25.5
75.725,16.0926,-24
75.7417,16.0926,-22.4
75.7583,16.0926,-20.7
75.775,16.0926,-19
75.7917,16.0926,-17.4
75.8083,16.0926,-15.9
75.825,16.0926,-14.6
75.8417,16.0926,-13.8
75.8583,16.0926,-13.3
75.875,16.0926,-13.1
75.8917,16.0926,-13.3
75.9083,16.0926,-13.6
75.925,16.0926,-14
75.9417,16.0926,-14.3
75.9583,16.0926,-14.6
75.975,16.0926,-14.8
75.9917,16.0926,-15.1
76.0083,16.0926,-15.4
76.025,16.0926,-15.8
76.0417,16.0926,-16.4
76.0583,16.0926,-17.2
76.075,16.0926,-18
76.0917,16.0926,-18.8
76.1083,16.0926,-19.6
76.125,16.0926,-20.2
76.1417,16.0926,-20.6
76.1583,16.0926,-20.8
76.175,16.0926,-20.9
76.1917,16.0926,-21
76.2083,16.0926,-21.1
76.225,16.0926,-21.3
76.2417,16.0926,-21.6
76.2583,16.0926,-21.9
76.275,16.0926,-22.2
76.2917,16.0926,-22.3
76.3083,16.0926,-22.3
76.325,16.0926,-22.1
76.3417,16.0926,-21.7
76.3583,16.0926,-21.3
76.375,16.0926,-21
76.3917,16.0926,-20.8
76.4083,16.0926,-20.8
76.425,16.0926,-21
76.4417,16.0926,-21.4
76.4583,16.0926,-21.9
76.475,16.0926,-22.5
76.4917,16.0926,-22.9
76.5083,16.0926,-23.3
76.525,16.0926,-23.5
76.5417,16.0926,-23.6
76.5583,16.0926,-23.5
76.575,16.0926,-23.5
76.5917,16.0926,-23.5
76.6083,16.0926,-23.6
76.625,16.0926,-23.8
76.6417,16.0926,-24.2
76.6583,16.0926,-24.7
76.675,16.0926,-25.3
76.6917,16.0926,-26
76.7083,16.0926,-26.9
76.725,16.0926,-27.7
76.7417,16.0926,-28.7
76.7583,16.0926,-29.7
76.775,16.0926,-30.7
76.7917,16.0926,-31.7
76.8083,16.0926,-32.8
76.825,16.0926,-33.9
76.8417,16.0926,-35
76.8583,16.0926,-36.1
76.875,16.0926,-37.3
76.8917,16.0926,-38.5
76.9083,16.0926,-39.8
76.925,16.0926,-41
76.9417,16.0926,-42.1
76.9583,16.0926,-43.1
76.975,16.0926,-43.8
76.9917,16.0926,-44.3
77.0083,16.0926,-44.6
77.025,16.0926,-44.6
77.0417,16.0926,-44.4
77.0583,16.0926,-44
77.075,16.0926,-43.6
77.0917,16.0926,-43.1
77.1083,16.0926,-42.6
77.125,16.0926,-42
77.1417,16.0926,-41.5
77.1583,16.0926,-40.9
77.175,16.0926,-40.3
77.1917,16.0926,-39.7
77.2083,16.0926,-39.1
77.225,16.0926,-38.6
77.2417,16.0926,-38.2
77.2583,16.0926,-38
77.275,16.0926,-37.9
77.2917,16.0926,-38
77.3083,16.0926,-38.1
77.325,16.0926,-38.4
77.3417,16.0926,-38.6
77.3583,16.0926,-38.8
77.375,16.0926,-39
77.3917,16.0926,-39.1
77.4083,16.0926,-39.2
77.425,16.0926,-39.2
77.4417,16.0926,-39.2
77.4583,16.0926,-39.1
77.475,16.0926,-39
77.4917,16.0926,-38.9
77.5083,16.0926,-38.8
77.525,16.0926,-38.7
77.5417,16.0926,-38.7
77.5583,16.0926,-38.9
77.575,16.0926,-39.2
77.5917,16.0926,-39.6
77.6083,16.0926,-40.2
77.625,16.0926,-40.7
77.6417,16.0926,-41.2
77.6583,16.0926,-41.6
77.675,16.0926,-41.7
77.6917,16.0926,-41.7
77.7083,16.0926,-41.7
77.725,16.0926,-41.7
77.7417,16.0926,-41.9
77.7583,16.0926,-42.4
77.775,16.0926,-43.4
77.7917,16.0926,-44.6
77.8083,16.0926,-46.2
77.825,16.0926,-47.9
77.8417,16.0926,-49.5
77.8583,16.0926,-51
77.875,16.0926,-52.2
77.8917,16.0926,-53.3
77.9083,16.0926,-54.1
77.925,16.0926,-54.9
77.9417,16.0926,-55.8
77.9583,16.0926,-56.7
77.975,16.0926,-57.6
77.9917,16.0926,-58.5
78.0083,16.0926,-59.2
78.025,16.0926,-59.5
78.0417,16.0926,-59.4
78.0583,16.0926,-59
78.075,16.0926,-58.2
78.0917,16.0926,-57.5
78.1083,16.0926,-56.9
78.125,16.0926,-56.7
78.1417,16.0926,-56.9
78.1583,16.0926,-57.6
78.175,16.0926,-58.5
78.1917,16.0926,-59.3
78.2083,16.0926,-59.8
74.4083,16.0765,3.4
74.425,16.0765,2.6
74.4417,16.0765,1.7
74.4583,16.0765,0.9
74.475,16.0765,0.3
74.4917,16.0765,-0.2
74.5083,16.0765,-0.4
74.525,16.0765,-0.5
74.5417,16.0765,-0.5
74.5583,16.0765,-0.7
74.575,16.0765,-1.1
74.5917,16.0765,-1.7
74.6083,16.0765,-2.5
74.625,16.0765,-3.5
74.6417,16.0765,-4.4
74.6583,16.0765,-5.2
74.675,16.0765,-5.7
74.6917,16.0765,-6
74.7083,16.0765,-6.1
74.725,16.0765,-6.2
74.7417,16.0765,-6.5
74.7583,16.0765,-7.1
74.775,16.0765,-8.3
74.7917,16.0765,-10.1
74.8083,16.0765,-12.3
74.825,16.0765,-14.9
74.8417,16.0765,-17.6
74.8583,16.0765,-20.2
74.875,16.0765,-22.6
74.8917,16.0765,-24.7
74.9083,16.0765,-26.5
74.925,16.0765,-27.9
74.9417,16.0765,-28.9
74.9583,16.0765,-29.7
74.975,16.0765,-30.2
74.9917,16.0765,-30.6
75.0083,16.0765,-30.7
75.025,16.0765,-30.6
75.0417,16.0765,-30.3
75.0583,16.0765,-30.1
75.075,16.0765,-29.8
75.0917,16.0765,-29.7
75.1083,16.0765,-30
75.125,16.0765,-30.5
75.1417,16.0765,-31.3
75.1583,16.0765,-32.3
75.175,16.0765,-33.3
75.1917,16.0765,-34.1
75.2083,16.0765,-34.6
75.225,16.0765,-34.6
75.2417,16.0765,-34.1
75.2583,16.0765,-33.2
75.275,16.0765,-32.1
75.2917,16.0765,-31
75.3083,16.0765,-30
75.325,16.0765,-29.4
75.3417,16.0765,-29.1
75.3583,16.0765,-29.3
75.375,16.0765,-29.7
75.3917,16.0765,-30.3
75.4083,16.0765,-30.9
75.425,16.0765,-31.5
75.4417,16.0765,-32
75.4583,16.0765,-32.3
75.475,16.0765,-32.6
75.4917,16.0765,-32.8
75.5083,16.0765,-33
75.525,16.0765,-33.3
75.5417,16.0765,-33.5
75.5583,16.0765,-33.6
75.575,16.0765,-33.6
75.5917,16.0765,-33.4
75.6083,16.0765,-32.9
75.625,16.0765,-32.1
75.6417,16.0765,-31.1
75.6583,16.0765,-29.9
75.675,16.0765,-28.5
75.6917,16.0765,-27
75.7083,16.0765,-25.5
75.725,16.0765,-23.8
75.7417,16.0765,-22.1
75.7583,16.0765,-20.4
75.775,16.0765,-18.7
75.7917,16.0765,-17.1
75.8083,16.0765,-15.7
75.825,16.0765,-14.5
75.8417,16.0765,-13.5
75.8583,16.0765,-13
75.875,16.0765,-12.7
75.8917,16.0765,-12.7
75.9083,16.0765,-12.9
75.925,16.0765,-13.1
75.9417,16.0765,-13.4
75.9583,16.0765,-13.8
75.975,16.0765,-14.1
75.9917,16.0765,-14.4
76.0083,16.0765,-14.9
76.025,16.0765,-15.5
76.0417,16.0765,-16.2
76.0583,16.0765,-17
76.075,16.0765,-18
76.0917,16.0765,-18.8
76.1083,16.0765,-19.6
76.125,16.0765,-20.2
76.1417,16.0765,-20.5
76.1583,16.0765,-20.7
76.175,16.0765,-20.8
76.1917,16.0765,-20.9
76.2083,16.0765,-20.9
76.225,16.0765,-21
76.2417,16.0765,-21.2
76.2583,16.0765,-21.3
76.275,16.0765,-21.5
76.2917,16.0765,-21.5
76.3083,16.0765,-21.4
76.325,16.0765,-21.1
76.3417,16.0765,-20.8
76.3583,16.0765,-20.5
76.375,16.0765,-20.2
76.3917,16.0765,-20.1
76.4083,16.0765,-20.3
76.425,16.0765,-20.6
76.4417,16.0765,-21.2
76.4583,16.0765,-21.9
76.475,16.0765,-22.7
76.4917,16.0765,-23.3
76.5083,16.0765,-23.9
76.525,16.0765,-24.3
76.5417,16.0765,-24.5
76.5583,16.0765,-24.6
76.575,16.0765,-24.7
76.5917,16.0765,-24.8
76.6083,16.0765,-24.9
76.625,16.0765,-25.2
76.6417,16.0765,-25.5
76.6583,16.0765,-26.1
76.675,16.0765,-26.7
76.6917,16.0765,-27.5
76.7083,16.0765,-28.4
76.725,16.0765,-29.3
76.7417,16.0765,-30.4
76.7583,16.0765,-31.5
76.775,16.0765,-32.6
76.7917,16.0765,-33.7
76.8083,16.0765,-34.7
76.825,16.0765,-35.8
76.8417,16.0765,-36.8
76.8583,16.0765,-37.8
76.875,16.0765,-38.8
76.8917,16.0765,-39.9
76.9083,16.0765,-41
76.925,16.0765,-42
76.9417,16.0765,-43
76.9583,16.0765,-43.9
76.975,16.0765,-44.6
76.9917,16.0765,-45
77.0083,16.0765,-45.2
77.025,16.0765,-45.2
77.0417,16.0765,-45
77.0583,16.0765,-44.7
77.075,16.0765,-44.2
77.0917,16.0765,-43.8
77.1083,16.0765,-43.3
77.125,16.0765,-42.8
77.1417,16.0765,-42.3
77.1583,16.0765,-41.8
77.175,16.0765,-41.2
77.1917,16.0765,-40.6
77.2083,16.0765,-40
77.225,16.0765,-39.5
77.2417,16.0765,-39.1
77.2583,16.0765,-38.9
77.275,16.0765,-38.8
77.2917,16.0765,-38.9
77.3083,16.0765,-39.1
77.325,16.0765,-39.3
77.3417,16.0765,-39.6
77.3583,16.0765,-39.9
77.375,16.0765,-40.1
77.3917,16.0765,-40.2
77.4083,16.0765,-40.2
77.425,16.0765,-40.2
77.4417,16.0765,-40
77.4583,16.0765,-39.9
77.475,16.0765,-39.8
77.4917,16.0765,-39.6
77.5083,16.0765,-39.6
77.525,16.0765,-39.6
77.5417,16.0765,-39.7
77.5583,16.0765,-39.9
77.575,16.0765,-40.3
77.5917,16.0765,-40.7
77.6083,16.0765,-41.3
77.625,16.0765,-41.7
77.6417,16.0765,-42.2
77.6583,16.0765,-42.4
77.675,16.0765,-42.6
77.6917,16.0765,-42.6
77.7083,16.0765,-42.5
77.725,16.0765,-42.6
77.7417,16.0765,-42.9
77.7583,16.0765,-43.4
77.775,16.0765,-44.4
77.7917,16.0765,-45.6
77.8083,16.0765,-47
77.825,16.0765,-48.5
77.8417,16.0765,-50
77.8583,16.0765,-51.3
77.875,16.0765,-52.4
77.8917,16.0765,-53.4
77.9083,16.0765,-54.3
77.925,16.0765,-55.3
77.9417,16.0765,-56.3
77.9583,16.0765,-57.4
77.975,16.0765,-58.6
77.9917,16.0765,-59.7
78.0083,16.0765,-60.6
78.025,16.0765,-61.2
78.0417,16.0765,-61.3
78.0583,16.0765,-61
78.075,16.0765,-60.5
78.0917,16.0765,-59.9
78.1083,16.0765,-59.5
78.125,16.0765,-59.4
78.1417,16.0765,-59.7
78.1583,16.0765,-60.4
78.175,16.0765,-61.3
78.1917,16.0765,-62.1
78.2083,16.0765,-62.5
74.4083,16.0605,2
74.425,16.0605,1.6
74.4417,16.0605,1.3
74.4583,16.0605,1.2
74.475,16.0605,1.1
74.4917,16.0605,1.2
74.5083,16.0605,1.3
74.525,16.0605,1.3
74.5417,16.0605,1.3
74.5583,16.0605,1
74.575,16.0605,0.4
74.5917,16.0605,-0.5
74.6083,16.0605,-1.6
74.625,16.0605,-2.8
74.6417,16.0605,-3.9
74.6583,16.0605,-4.8
74.675,16.0605,-5.4
74.6917,16.0605,-5.8
74.7083,16.0605,-5.9
74.725,16.0605,-6.1
74.7417,16.0605,-6.3
74.7583,16.0605,-7
74.775,16.0605,-8.1
74.7917,16.0605,-9.8
74.8083,16.0605,-11.9
74.825,16.0605,-14.4
74.8417,16.0605,-16.9
74.8583,16.0605,-19.4
74.875,16.0605,-21.6
74.8917,16.0605,-23.6
74.9083,16.0605,-25.1
74.925,16.0605,-26.4
74.9417,16.0605,-27.4
74.9583,16.0605,-28.1
74.975,16.0605,-28.7
74.9917,16.0605,-29.2
75.0083,16.0605,-29.4
75.025,16.0605,-29.5
75.0417,16.0605,-29.5
75.0583,16.0605,-29.3
75.075,16.0605,-29.2
75.0917,16.0605,-29.3
75.1083,16.0605,-29.6
75.125,16.0605,-30.2
75.1417,16.0605,-31.1
75.1583,16.0605,-32.2
75.175,16.0605,-33.4
75.1917,16.0605,-34.5
75.2083,16.0605,-35.2
75.225,16.0605,-35.4
75.2417,16.0605,-35.1
75.2583,16.0605,-34.3
75.275,16.0605,-33.2
75.2917,16.0605,-32
75.3083,16.0605,-30.9
75.325,16.0605,-30.1
75.3417,16.0605,-29.6
75.3583,16.0605,-29.5
75.375,16.0605,-29.8
75.3917,16.0605,-30.3
75.4083,16.0605,-30.9
75.425,16.0605,-31.5
75.4417,16.0605,-32
75.4583,16.0605,-32.4
75.475,16.0605,-32.6
75.4917,16.0605,-32.8
75.5083,16.0605,-33
75.525,16.0605,-33.2
75.5417,16.0605,-33.4
75.5583,16.0605,-33.5
75.575,16.0605,-33.6
75.5917,16.0605,-33.4
75.6083,16.0605,-33.1
75.625,16.0605,-32.4
75.6417,16.0605,-31.5
75.6583,16.0605,-30.3
75.675,16.0605,-28.8
75.6917,16.0605,-27.3
75.7083,16.0605,-25.6
75.725,16.0605,-23.8
75.7417,16.0605,-22
75.7583,16.0605,-20.3
75.775,16.0605,-18.6
75.7917,16.0605,-17
75.8083,16.0605,-15.6
75.825,16.0605,-14.4
75.8417,16.0605,-13.4
75.8583,16.0605,-12.7
75.875,16.0605,-12.3
75.8917,16.0605,-12.1
75.9083,16.0605,-12.1
75.925,16.0605,-12.2
75.9417,16.0605,-12.4
75.9583,16.0605,-12.7
75.975,16.0605,-13
75.9917,16.0605,-13.5
76.0083,16.0605,-14.1
76.025,16.0605,-14.9
76.0417,16.0605,-15.8
76.0583,16.0605,-16.8
76.075,16.0605,-17.8
